date,open,close,high,low
2015-01-05,4.897,5.106,5.116,4.828
2015-01-06,5.077,5.057,5.077,4.987
2015-01-07,5.057,5.136,5.176,5.007
2015-01-08,5.166,5.037,5.166,5.017
2015-01-09,5.047,4.997,5.067,4.987
2015-01-12,4.997,4.887,4.997,4.868
2015-01-13,4.887,4.907,4.917,4.858
2015-01-14,4.897,4.848,4.907,4.828
2015-01-15,4.848,4.878,4.897,4.818
2015-01-16,4.887,4.887,4.917,4.838
2015-01-19,4.848,4.738,4.858,4.569
2015-01-20,4.718,4.828,4.828,4.718
2015-01-21,4.838,4.937,4.947,4.808
2015-01-22,5.047,5.435,5.435,5.037
2015-01-23,5.863,5.485,5.893,5.445
2015-01-26,5.395,5.604,5.674,5.315
2015-01-27,5.525,5.525,5.644,5.435
2015-01-28,5.505,5.395,5.505,5.375
2015-01-29,5.345,5.385,5.455,5.286
2015-01-30,5.385,5.286,5.425,5.276
2015-02-02,5.256,5.136,5.256,5.136
2015-02-03,5.156,5.236,5.236,5.156
2015-02-04,5.246,5.166,5.266,5.156
2015-02-05,5.276,5.196,5.325,5.186
2015-02-06,5.206,5.047,5.226,5.017
2015-02-09,4.977,4.987,5.047,4.977
2015-02-10,4.977,5.176,5.216,4.957
2015-02-11,5.146,5.156,5.226,5.106
2015-02-12,5.136,5.176,5.236,5.136
2015-02-13,5.206,5.315,5.475,5.176
2015-02-16,5.385,5.355,5.465,5.335
2015-02-17,5.375,5.365,5.425,5.335
2015-02-25,5.375,5.534,5.664,5.315
2015-02-26,5.544,5.594,5.644,5.475
2015-02-27,5.594,5.584,5.644,5.495
2015-03-02,5.594,6.142,6.142,5.525
2015-03-03,6.271,6.679,6.759,6.132
2015-03-04,6.789,6.739,7.197,6.54
2015-03-05,6.639,7.207,7.406,6.41
2015-03-06,7.047,7.276,7.545,6.998
2015-03-09,7.147,7.008,7.227,6.968
2015-03-10,6.988,7.167,7.416,6.789
2015-03-11,7.067,6.968,7.117,6.888
2015-03-12,6.998,6.848,7.087,6.779
2015-03-13,6.819,6.888,6.988,6.779
2015-03-16,6.898,7.087,7.117,6.858
2015-03-17,7.127,7.257,7.316,7.047
2015-03-18,7.276,7.983,7.983,7.177
2015-03-19,8.232,8.103,8.491,7.993
2015-03-20,8.152,8.123,8.252,8.023
2015-03-23,8.142,8.222,8.242,8.043
2015-03-24,8.242,8.65,8.929,8.103
