date,open,close,high,low
2015-01-05,4.197,4.257,4.352,4.177
2015-01-06,4.202,4.167,4.287,4.097
2015-01-07,4.177,4.237,4.272,4.142
2015-01-08,4.237,4.072,4.237,4.042
2015-01-09,4.013,3.948,4.102,3.943
2015-01-12,3.883,3.808,3.923,3.783
2015-01-13,3.813,3.868,3.883,3.813
2015-01-14,3.878,3.753,3.898,3.723
2015-01-15,3.768,3.973,3.978,3.763
2015-01-16,3.993,4.187,4.197,3.958
2015-01-19,3.993,4.047,4.287,3.893
2015-01-20,4.018,4.267,4.282,4.018
2015-01-21,4.282,4.437,4.517,4.282
2015-01-22,4.487,4.532,4.636,4.407
2015-01-23,4.596,4.502,4.636,4.432
2015-01-26,4.741,4.951,4.951,4.641
2015-01-27,5.1,5.026,5.285,4.971
2015-01-28,5.001,5.14,5.275,4.956
2015-01-29,5.091,4.871,5.115,4.861
2015-01-30,4.866,4.671,4.926,4.651
2015-02-02,4.571,4.726,4.821,4.522
2015-02-03,4.776,4.761,4.906,4.701
2015-02-04,4.741,4.611,4.751,4.566
2015-02-05,4.741,4.557,4.741,4.547
2015-02-06,4.542,4.576,4.741,4.542
2015-02-09,4.606,4.596,4.656,4.502
2015-02-10,4.591,4.856,4.866,4.571
2015-02-11,4.841,4.986,5.066,4.826
2015-02-12,5.086,4.961,5.086,4.931
2015-02-13,5.021,4.961,5.041,4.951
2015-02-16,4.981,4.951,4.991,4.841
2015-02-17,5.016,5.215,5.35,4.976
2015-02-25,5.24,5.21,5.28,5.115
2015-02-26,5.21,5.28,5.34,5.115
2015-02-27,5.265,5.23,5.34,5.175
2015-03-02,5.26,5.28,5.285,5.14
2015-03-03,5.49,5.285,5.58,5.27
2015-03-04,5.265,5.215,5.31,5.091
2015-03-05,5.19,5.255,5.315,5.145
2015-03-06,5.255,5.34,5.44,5.14
2015-03-09,5.335,5.38,5.48,5.285
2015-03-10,5.34,5.295,5.41,5.255
2015-03-11,5.305,5.15,5.33,5.115
2015-03-12,5.15,5.19,5.265,5.14
2015-03-13,5.19,5.2,5.225,5.135
2015-03-16,5.23,5.405,5.45,5.22
2015-03-17,5.415,5.365,5.43,5.315
2015-03-18,5.365,5.44,5.445,5.34
2015-03-19,5.445,5.61,5.654,5.38
2015-03-20,5.615,5.545,5.629,5.485
2015-03-23,5.615,5.555,5.684,5.485
2015-03-24,5.625,5.42,5.644,5.29
2015-03-25,5.42,5.315,5.42,5.29
2015-03-26,5.29,5.315,5.39,5.22
2015-03-27,5.315,5.365,5.405,5.3
2015-03-30,5.45,5.615,5.62,5.405
2015-03-31,5.629,5.54,5.834,5.515
2015-04-01,5.515,5.57,5.6,5.515
2015-04-02,5.58,5.54,5.615,5.48
2015-04-03,5.545,5.55,5.58,5.49
2015-04-07,5.58,5.674,5.734,5.54
2015-04-08,5.694,5.899,5.969,5.59
2015-04-09,5.814,5.694,5.879,5.59
2015-04-10,5.649,5.899,5.939,5.649
2015-04-13,5.964,6.433,6.483,5.869
2015-04-14,6.433,6.528,6.762,6.268
2015-04-15,6.523,6.258,6.523,6.178
2015-04-16,6.188,6.328,6.393,6.034
2015-04-17,6.418,6.573,6.737,6.333
2015-04-20,6.488,6.513,6.887,6.378
2015-04-21,6.363,6.453,6.488,6.288
2015-04-22,6.478,6.593,6.712,6.473
2015-04-23,6.593,6.702,6.877,6.588
2015-04-24,6.588,6.548,6.653,6.393
2015-04-27,6.588,6.668,6.867,6.588
2015-04-28,6.663,6.338,6.668,6.313
2015-04-29,6.243,6.348,6.453,6.238
2015-04-30,6.368,6.378,6.558,6.368
2015-05-04,6.388,6.623,6.653,6.288
2015-05-05,6.618,6.154,6.618,6.109
2015-05-06,6.238,6.139,6.373,6.064
