date,open,close,high,low
2015-01-05,4.847,4.797,4.847,4.635
2015-01-06,4.716,4.856,4.897,4.698
2015-01-07,4.852,4.716,4.852,4.648
2015-01-08,4.711,4.653,4.721,4.612
2015-01-09,4.648,4.621,4.716,4.617
2015-01-12,4.635,4.571,4.635,4.522
2015-01-13,4.571,4.59,4.621,4.553
2015-01-14,4.608,4.856,4.87,4.608
2015-01-15,4.865,4.833,4.915,4.766
2015-01-16,4.833,4.883,5.005,4.833
2015-01-19,4.675,4.671,4.946,4.594
2015-01-20,4.684,4.883,4.906,4.684
2015-01-21,4.915,5.032,5.082,4.82
2015-01-22,4.996,5.118,5.181,4.969
2015-01-23,5.1,5.055,5.168,5.046
2015-01-26,5.059,5.213,5.267,5.041
2015-01-27,5.19,5.366,5.443,5.15
2015-01-28,5.366,5.299,5.366,5.263
2015-01-29,5.263,5.168,5.317,5.15
2015-01-30,5.154,5.177,5.33,5.154
2015-02-02,5.154,5.172,5.272,5.064
2015-02-03,5.263,5.303,5.407,5.177
2015-02-04,5.303,5.168,5.344,5.159
2015-02-05,5.195,5.073,5.231,5.064
2015-02-06,5.077,5.109,5.199,5.023
2015-02-09,5.204,5.168,5.285,5.1
2015-02-10,5.145,5.141,5.177,5.091
2015-02-11,5.168,5.326,5.33,5.118
2015-02-12,5.321,5.475,5.52,5.258
2015-02-13,5.534,5.488,5.579,5.416
2015-02-16,5.534,5.556,5.592,5.488
2015-02-17,5.606,5.52,5.647,5.511
2015-02-25,5.556,5.619,5.692,5.43
2015-02-26,5.592,5.592,5.651,5.556
2015-02-27,5.642,5.647,5.764,5.538
2015-03-02,5.656,5.805,5.845,5.656
2015-03-03,5.782,5.981,6.071,5.714
2015-03-04,6.017,6.026,6.044,5.94
2015-03-05,6.026,5.886,6.04,5.854
2015-03-06,5.895,5.71,5.904,5.678
2015-03-09,5.71,5.759,5.778,5.61
2015-03-10,5.759,5.773,5.796,5.701
2015-03-11,5.759,5.678,5.818,5.637
2015-03-12,5.692,5.656,5.723,5.592
2015-03-13,5.696,5.863,5.872,5.665
2015-03-16,5.872,5.976,6.035,5.872
2015-03-17,5.976,5.967,6.04,5.863
2015-03-18,5.922,6.234,6.369,5.922
2015-03-19,6.243,6.22,6.274,6.152
2015-03-20,6.225,6.283,6.428,6.225
2015-03-23,6.265,6.369,6.433,6.22
2015-03-24,6.369,6.238,6.369,6.076
2015-03-25,6.216,6.265,6.315,6.152
2015-03-26,6.216,6.55,6.744,6.184
2015-03-27,6.55,6.622,6.667,6.46
2015-03-30,6.622,6.744,6.898,6.595
2015-03-31,6.771,6.604,6.889,6.586
2015-04-01,6.595,6.812,6.844,6.577
2015-04-02,6.821,7.015,7.033,6.776
2015-04-03,7.002,7.309,7.354,6.934
2015-04-07,7.25,7.327,7.386,7.232
2015-04-08,7.282,7.187,7.309,7.002
2015-04-09,7.241,6.871,7.25,6.722
2015-04-10,6.776,6.907,7.002,6.74
2015-04-13,7.115,7.006,7.115,6.911
2015-04-14,7.011,6.866,7.015,6.794
2015-04-15,6.857,6.993,7.038,6.753
2015-04-16,7.029,7.354,7.67,7.029
2015-04-17,7.368,7.368,7.675,7.35
2015-04-20,7.34,6.857,7.35,6.848
2015-04-21,6.866,7.115,7.146,6.866
2015-04-22,7.137,7.295,7.34,7.137
2015-04-23,7.408,7.354,7.589,7.187
2015-04-24,7.264,7.259,7.331,7.133
2015-04-27,7.318,7.291,7.404,7.191
2015-04-28,7.291,7.846,7.883,7.237
2015-04-29,7.684,7.783,7.932,7.467
2015-04-30,7.711,8.032,8.212,7.657
2015-05-04,7.973,7.815,8.099,7.77
2015-05-05,7.815,7.331,7.851,7.232
2015-05-06,7.309,7.051,7.449,7.006
2015-05-07,7.033,6.699,7.078,6.636
2015-05-08,6.812,6.957,7.047,6.74
2015-05-11,7.101,7.228,7.232,6.997
2015-05-12,7.237,7.426,7.449,7.173
2015-05-13,7.485,7.273,7.485,7.214
2015-05-14,7.273,7.237,7.408,7.182
2015-05-15,7.214,6.97,7.214,6.88
2015-05-18,6.975,7.047,7.134,6.902
2015-05-19,7.061,7.293,7.357,7.007
2015-05-20,7.343,7.389,7.548,7.343
2015-05-21,7.402,7.702,7.77,7.402
