date,open,close,high,low
2015-01-05,6.124,6.302,6.309,6.077
2015-01-06,6.248,6.248,6.356,6.162
2015-01-07,6.248,6.271,6.302,6.139
2015-01-08,6.279,5.984,6.279,5.969
2015-01-09,5.946,5.853,6.077,5.822
2015-01-12,5.806,5.605,5.814,5.566
2015-01-13,5.597,5.628,5.69,5.574
2015-01-14,5.644,5.605,5.706,5.574
2015-01-15,5.613,5.922,5.977,5.605
2015-01-16,5.884,5.891,6.023,5.806
2015-01-19,5.651,5.334,5.721,5.303
2015-01-20,5.373,5.458,5.497,5.373
2015-01-21,5.458,5.659,5.675,5.442
2015-01-22,5.706,5.698,5.706,5.613
2015-01-23,5.729,5.651,5.76,5.605
2015-01-26,5.651,5.775,5.783,5.613
2015-01-27,5.783,5.706,5.799,5.613
2015-01-28,5.682,5.651,5.737,5.566
2015-01-29,5.559,5.752,5.837,5.497
2015-01-30,5.768,5.706,5.876,5.698
2015-02-02,5.636,5.442,5.636,5.411
2015-02-03,5.481,5.535,5.551,5.419
2015-02-04,5.543,5.489,5.628,5.466
2015-02-05,5.551,5.388,5.566,5.357
2015-02-06,5.35,5.079,5.365,5.04
2015-02-09,5.063,5.032,5.117,4.955
2015-02-10,5.032,5.179,5.187,5.032
2015-02-11,5.187,5.055,5.249,5.024
2015-02-12,5.055,5.133,5.156,5.055
2015-02-13,5.171,5.233,5.311,5.148
2015-02-16,5.264,5.272,5.288,5.195
2015-02-17,5.264,5.303,5.319,5.257
2015-02-25,5.303,5.334,5.435,5.295
2015-02-26,5.35,5.419,5.419,5.311
2015-02-27,5.427,5.435,5.473,5.388
2015-03-02,5.497,5.504,5.52,5.442
2015-03-03,5.489,5.38,5.489,5.365
2015-03-04,5.388,5.435,5.458,5.35
2015-03-05,5.427,5.342,5.435,5.326
2015-03-06,5.342,5.342,5.373,5.319
2015-03-09,5.334,5.38,5.404,5.195
2015-03-10,5.38,5.466,5.497,5.357
2015-03-11,5.481,5.435,5.497,5.419
2015-03-12,5.435,5.512,5.512,5.411
2015-03-13,5.52,5.543,5.574,5.497
2015-03-16,5.574,5.675,5.675,5.551
2015-03-17,5.675,5.814,5.868,5.659
2015-03-18,5.822,5.899,5.915,5.791
2015-03-19,5.922,6.008,6.062,5.822
2015-03-20,6.031,5.984,6.054,5.922
2015-03-23,6.108,6.271,6.333,6.108
2015-03-24,6.263,6.48,6.549,6.116
2015-03-25,6.488,6.333,6.503,6.248
2015-03-26,6.309,6.279,6.41,6.193
2015-03-27,6.263,6.271,6.317,6.232
2015-03-30,6.294,6.418,6.426,6.255
2015-03-31,6.464,6.263,6.488,6.248
2015-04-01,6.248,6.348,6.395,6.24
2015-04-02,6.356,6.348,6.379,6.286
2015-04-03,6.333,6.697,6.759,6.294
2015-04-07,6.789,6.789,6.968,6.751
2015-04-08,6.797,6.666,6.828,6.542
2015-04-09,6.573,6.449,6.635,6.333
2015-04-10,6.426,6.573,6.58,6.379
2015-04-13,6.588,6.89,6.89,6.588
2015-04-14,7.045,7.308,7.494,6.937
2015-04-15,7.269,6.968,7.269,6.898
2015-04-16,6.759,7.355,7.417,6.743
2015-04-17,7.448,7.417,7.664,7.269
2015-04-20,7.393,7.122,7.525,7.084
2015-04-21,7.122,7.277,7.277,7.045
2015-04-22,7.324,7.587,7.703,7.316
2015-04-23,7.626,7.602,7.672,7.455
2015-04-24,7.448,7.455,7.595,7.285
2015-04-27,7.463,7.688,7.688,7.448
2015-04-28,7.68,7.641,7.974,7.556
2015-04-29,7.633,7.881,7.935,7.564
2015-04-30,7.796,8.26,8.655,7.749
2015-05-04,8.268,9.089,9.089,8.129
2015-05-05,9.197,8.462,9.476,8.276
2015-05-06,8.353,8.113,8.756,8.028
2015-05-07,8.09,7.641,8.237,7.54
2015-05-08,7.703,7.873,7.881,7.633
2015-05-11,7.958,8.137,8.144,7.842
2015-05-12,8.137,8.477,8.578,8.036
2015-05-13,8.485,8.16,8.508,8.106
2015-05-14,8.129,8.144,8.338,7.951
2015-05-15,8.106,7.819,8.106,7.757
2015-05-18,7.742,7.912,8.028,7.657
2015-05-19,7.912,8.16,8.183,7.912
2015-05-20,8.214,8.229,8.5,8.206
2015-05-21,8.229,8.431,8.485,8.214
2015-05-22,8.431,8.733,8.787,8.407
2015-05-25,8.748,9.081,9.12,8.671
2015-05-26,9.135,9.909,9.971,9.135
2015-05-27,9.917,10.204,10.413,9.685
2015-05-28,10.142,9.182,10.142,9.182
2015-05-29,9.143,9.081,9.406,8.338
2015-06-01,9.135,9.77,9.77,9.135
2015-06-02,9.785,10.111,10.235,9.785
2015-06-03,10.265,10.296,10.397,9.654
2015-06-04,10.296,10.227,10.32,9.522
2015-06-05,10.405,11.249,11.249,10.265
2015-07-21,10.128,10.128,10.128,10.128
2015-07-22,9.12,9.827,10.053,9.12
2015-07-23,9.327,9.459,9.638,9.158
2015-07-24,9.45,9.318,9.751,9.195
2015-07-27,9.129,8.385,9.195,8.385
2015-07-28,7.914,7.914,8.291,7.547
2015-07-29,7.971,8.385,8.432,7.763
2015-07-30,8.291,8.121,8.668,8.093
2015-07-31,7.961,8.14,8.197,7.952
2015-08-03,8.055,8.545,8.555,7.989
2015-08-04,8.555,8.724,8.828,8.461
2015-08-05,8.64,8.272,8.687,8.244
2015-08-06,8.15,8.027,8.244,8.008
2015-08-07,8.093,8.225,8.253,8.093
2015-08-10,8.225,8.611,8.724,8.225
2015-08-11,8.668,8.555,8.762,8.461
2015-08-12,8.498,8.461,8.658,8.395
2015-08-13,8.385,8.649,8.706,8.357
2015-08-14,8.715,9.327,9.516,8.621
2015-08-17,9.327,9.516,9.61,9.045
2015-08-18,9.44,8.564,9.45,8.564
2015-08-19,8.197,8.658,8.828,7.726
2015-08-20,8.432,8.14,8.555,8.121
2015-08-21,7.924,7.716,8.272,7.679
2015-08-24,7.396,6.944,7.471,6.944
2015-08-25,6.247,6.247,6.388,6.247
2015-08-26,6.247,5.625,6.454,5.625
2015-08-27,5.766,5.86,5.879,5.38
2015-08-28,5.983,6.294,6.378,5.86
2015-08-31,6.312,6.925,6.925,6.199
2015-09-01,6.925,6.925,7.311,6.322
2015-09-02,6.51,7.622,7.622,6.454
2015-09-07,7.613,7.716,8.244,7.443
2015-09-08,7.518,7.575,7.726,6.972
2015-09-09,7.584,7.773,7.933,7.584
2015-09-10,7.613,7.434,7.763,7.311
2015-09-11,7.321,7.622,7.735,7.321
2015-09-14,7.801,6.859,7.905,6.859
2015-09-15,6.689,6.265,6.774,6.171
2015-09-16,6.265,6.868,6.897,6.265
2015-09-17,6.953,6.859,7.302,6.849
2015-09-18,6.953,6.878,7.047,6.727
2015-09-21,6.802,7.066,7.094,6.652
2015-09-22,7.076,7.057,7.16,7.0
2015-09-23,6.934,6.878,7.151,6.859
2015-09-24,6.925,6.887,7.01,6.802
2015-09-25,6.887,6.595,6.934,6.548
2015-09-28,6.623,6.67,6.689,6.548
2015-09-29,6.586,6.416,6.595,6.341
2015-09-30,6.454,6.426,6.501,6.369
2015-10-08,6.652,6.708,6.821,6.605
2015-10-09,6.784,6.774,6.831,6.67
2015-10-12,6.831,7.16,7.245,6.774
2015-10-13,7.104,7.076,7.132,6.972
2015-10-14,7.028,7.019,7.16,7.0
2015-10-15,6.906,7.236,7.236,6.906
2015-10-16,7.273,7.264,7.415,7.085
2015-10-19,7.358,7.123,7.396,7.019
2015-10-20,7.123,7.349,7.387,7.066
2015-10-21,7.349,6.755,7.349,6.689
2015-10-22,6.802,6.868,6.953,6.652
2015-10-23,6.925,6.991,7.028,6.812
2015-10-26,7.113,7.085,7.179,7.028
2015-10-27,7.028,7.038,7.085,6.812
2015-10-28,6.972,6.906,7.132,6.878
2015-10-29,6.925,7.038,7.085,6.906
2015-10-30,7.0,6.963,7.038,6.878
2015-11-02,6.868,6.84,6.991,6.746
2015-11-03,6.859,6.708,6.868,6.633
2015-11-04,6.736,7.076,7.094,6.727
2015-11-05,7.066,7.198,7.415,7.019
2015-11-06,7.189,7.273,7.302,7.132
2015-11-09,7.236,7.349,7.443,7.226
2015-11-10,7.273,7.321,7.368,7.255
2015-11-11,7.273,7.387,7.396,7.273
2015-11-12,7.387,7.387,7.424,7.264
2015-11-13,7.349,7.528,7.82,7.311
2015-11-16,7.349,7.481,7.49,7.311
2015-11-17,7.537,7.509,7.726,7.452
2015-11-18,7.528,7.349,7.575,7.33
2015-11-19,7.349,7.509,7.537,7.292
2015-11-20,7.49,7.434,7.528,7.387
2015-11-23,7.349,7.424,7.66,7.33
2015-11-24,7.434,7.358,7.434,7.264
2015-11-25,7.358,7.377,7.387,7.292
2015-11-26,7.405,7.33,7.424,7.292
2015-11-27,7.311,6.878,7.311,6.784
2015-11-30,6.897,6.887,6.991,6.689
2015-12-01,6.925,6.981,7.057,6.887
2015-12-02,7.01,7.443,7.481,6.944
2015-12-03,7.49,7.424,7.518,7.33
2015-12-04,7.349,7.377,7.537,7.33
2015-12-07,7.339,7.283,7.405,7.142
2015-12-08,7.255,7.0,7.255,6.972
2015-12-09,6.972,6.944,7.01,6.915
2015-12-10,6.953,6.849,7.057,6.831
2015-12-11,6.831,6.84,6.868,6.746
2015-12-14,6.831,7.094,7.132,6.755
2015-12-15,7.028,6.963,7.113,6.925
2015-12-16,6.981,7.01,7.104,6.906
2015-12-17,7.038,7.113,7.16,7.028
2015-12-18,7.085,7.113,7.151,7.066
2015-12-21,7.066,7.236,7.273,7.066
2015-12-22,7.245,7.264,7.302,7.198
2015-12-23,7.255,7.264,7.339,7.226
2015-12-24,7.245,7.076,7.245,7.047
2015-12-25,7.085,7.113,7.132,7.038
2015-12-28,7.123,7.0,7.217,6.981
2015-12-29,6.972,7.094,7.094,6.953
2015-12-30,7.076,7.047,7.094,6.991
2015-12-31,7.019,6.925,7.066,6.897
2016-01-04,6.915,6.36,6.981,6.341
2016-01-05,6.303,6.557,6.557,6.218
2016-01-06,6.793,6.953,7.16,6.793
2016-01-07,6.831,6.303,6.831,6.265
2016-01-08,6.473,6.576,6.661,6.294
2016-01-11,6.501,6.124,6.586,6.096
2016-01-12,6.181,6.19,6.331,6.143
2016-01-13,6.247,6.237,6.501,6.199
2016-01-14,6.133,6.284,6.294,6.049
2016-01-15,6.256,5.973,6.265,5.917
2016-01-18,5.841,5.87,6.002,5.841
2016-01-19,5.917,6.02,6.02,5.662
2016-01-20,5.983,6.105,6.35,5.888
2016-01-21,5.936,5.813,6.049,5.813
2016-01-22,5.87,5.832,5.926,5.709
2016-01-25,5.879,5.775,5.879,5.653
2016-01-26,5.653,5.21,5.709,5.201
2016-01-27,5.257,5.125,5.276,4.918
2016-01-28,5.05,4.956,5.163,4.927
2016-01-29,4.965,5.135,5.201,4.965
2016-02-01,5.163,5.003,5.163,4.927
2016-02-02,5.031,5.116,5.163,5.003
2016-02-03,5.069,5.154,5.163,5.031
2016-02-04,5.154,5.229,5.257,5.154
2016-02-05,5.22,5.154,5.238,5.144
2016-02-15,5.031,5.069,5.107,4.975
2016-02-16,5.088,5.314,5.333,5.069
2016-02-17,5.314,5.314,5.333,5.257
2016-02-18,5.333,5.389,5.502,5.314
2016-02-19,5.37,5.333,5.417,5.295
2016-02-22,5.389,5.474,5.502,5.323
2016-02-23,5.474,5.446,5.521,5.361
2016-02-24,5.417,5.521,5.606,5.389
2016-02-25,5.559,5.154,5.568,5.05
2016-02-26,5.21,5.238,5.314,5.041
2016-02-29,5.267,4.993,5.267,4.88
2016-03-01,5.031,5.144,5.154,4.956
2016-03-02,5.125,5.333,5.408,5.097
2016-03-03,5.351,5.333,5.436,5.314
2016-03-04,5.286,5.333,5.389,5.21
2016-03-07,5.37,5.446,5.474,5.351
2016-03-08,5.446,5.38,5.465,5.182
2016-03-09,5.314,5.238,5.314,5.191
2016-03-10,5.248,5.21,5.304,5.201
2016-03-11,5.182,5.154,5.238,5.088
2016-03-14,5.229,5.276,5.361,5.201
2016-03-15,5.286,5.333,5.333,5.22
2016-03-16,5.323,5.295,5.37,5.286
2016-03-17,5.304,5.38,5.399,5.295
2016-03-18,5.361,5.493,5.549,5.361
2016-03-21,5.521,5.559,5.615,5.502
2016-03-22,5.559,5.512,5.568,5.483
2016-03-23,5.474,5.502,5.512,5.455
2016-03-24,5.465,5.399,5.502,5.37
2016-03-25,5.417,5.512,5.521,5.408
2016-03-28,5.549,5.53,5.587,5.474
2016-03-29,5.521,5.417,5.53,5.389
2016-03-30,5.455,5.521,5.54,5.446
2016-03-31,5.549,5.549,5.587,5.512
2016-04-01,5.54,5.521,5.559,5.427
2016-04-05,5.512,5.596,5.606,5.436
2016-04-06,5.587,5.606,5.634,5.54
2016-04-07,5.606,5.483,5.625,5.465
2016-04-08,5.465,5.446,5.521,5.417
2016-04-11,5.493,5.54,5.568,5.474
2016-04-12,5.549,5.596,5.606,5.483
2016-04-13,5.728,5.766,5.983,5.681
2016-04-14,5.728,5.757,5.775,5.691
2016-04-15,5.672,5.653,5.672,5.559
2016-04-18,5.625,5.54,5.625,5.512
2016-04-19,5.54,5.54,5.578,5.502
2016-04-20,5.54,5.323,5.549,5.267
2016-04-21,5.323,5.276,5.38,5.276
2016-04-22,5.276,5.323,5.333,5.257
2016-04-25,5.323,5.257,5.323,5.21
2016-04-26,5.267,5.351,5.361,5.229
2016-04-27,5.342,5.342,5.38,5.304
2016-04-28,5.314,5.286,5.38,5.182
2016-04-29,5.276,5.304,5.38,5.238
2016-05-03,5.276,5.361,5.37,5.248
2016-05-04,5.351,5.333,5.361,5.276
2016-05-05,5.333,5.333,5.342,5.295
2016-05-06,5.323,5.191,5.342,5.182
2016-05-09,5.191,5.012,5.21,4.993
2016-05-10,4.965,4.975,5.031,4.927
2016-05-11,4.984,4.965,5.003,4.937
2016-05-12,4.937,5.012,5.059,4.89
2016-05-13,4.984,4.946,5.022,4.937
2016-05-16,4.909,5.003,5.022,4.909
2016-05-17,4.993,4.946,5.003,4.946
2016-05-18,4.946,4.871,4.946,4.814
2016-05-19,4.862,4.862,4.937,4.843
2016-05-20,4.862,4.871,4.88,4.833
2016-05-23,4.89,4.88,4.899,4.833
2016-05-24,4.88,4.833,4.88,4.796
2016-05-25,4.852,4.833,4.88,4.824
