date,open,close,high,low
2015-01-20,14.109,14.109,14.109,14.109
2015-01-21,15.52,15.52,15.52,15.52
2015-01-22,17.074,17.074,17.074,17.074
2015-01-23,18.781,18.781,18.781,18.781
2015-01-26,20.659,20.659,20.659,20.659
2015-01-27,22.727,22.727,22.727,22.727
2015-01-28,24.996,24.996,24.996,24.996
2015-01-29,27.494,27.494,27.494,27.494
2015-01-30,30.24,30.24,30.24,29.572
2015-02-02,32.222,30.24,33.262,29.601
2015-02-03,28.6,28.161,29.458,27.551
2015-02-04,27.961,30.964,30.974,27.961
2015-02-05,29.553,28.733,30.02,28.6
2015-02-06,28.066,25.864,28.066,25.864
2015-02-09,24.663,23.766,24.663,23.28
2015-02-10,23.547,24.014,24.3,23.309
2015-02-11,24.005,23.881,24.3,23.566
2015-02-12,23.995,23.671,24.11,23.071
2015-02-13,23.805,24.091,24.119,23.671
2015-02-16,24.167,24.157,24.31,23.738
2015-02-17,24.148,23.881,24.215,23.871
2015-02-25,23.948,23.461,23.976,23.271
2015-02-26,23.357,23.786,23.929,23.357
2015-02-27,23.833,24.005,24.186,23.623
2015-03-02,24.024,25.311,25.625,23.738
2015-03-03,24.787,24.243,24.834,24.215
2015-03-04,24.062,24.31,24.377,24.043
2015-03-05,24.253,24.033,24.319,23.881
2015-03-06,24.072,23.9,24.215,23.833
2015-03-09,23.9,23.938,24.052,23.69
2015-03-10,23.976,23.948,24.072,23.833
2015-03-11,23.938,23.995,24.11,23.776
2015-03-12,24.005,23.576,24.024,23.404
2015-03-13,23.547,24.424,24.596,23.547
2015-03-16,24.596,25.073,25.263,24.596
2015-03-17,25.158,25.216,25.244,24.748
2015-03-18,25.292,27.742,27.742,25.12
2015-03-19,27.799,27.275,28.476,26.989
2015-03-20,27.627,27.008,27.627,26.932
2015-03-23,26.989,27.094,27.313,26.903
2015-03-24,27.103,26.569,27.141,25.835
2015-03-25,26.407,27.351,27.627,26.112
2015-03-26,27.341,26.598,27.341,26.503
2015-03-27,26.665,26.531,26.884,26.217
2015-03-30,26.531,26.951,27.256,26.312
2015-03-31,26.979,26.703,27.16,26.474
2015-04-01,26.598,27.122,27.218,26.56
2015-04-02,27.17,27.971,27.999,27.17
2015-04-03,27.837,27.923,28.228,27.494
2015-04-07,28.285,28.752,29.029,27.99
2015-04-08,29.076,28.009,29.124,27.513
2015-04-09,28.028,27.37,28.123,26.36
2015-04-10,27.303,27.99,28.152,27.055
2015-04-13,28.047,29.162,30.011,28.047
2015-04-14,29.267,29.286,30.363,29.076
2015-04-15,28.933,27.542,28.981,27.523
2015-04-16,27.179,27.77,28.095,26.703
2015-04-17,28.18,30.545,30.545,27.866
2015-04-20,30.983,29.553,31.917,29.076
2015-04-21,29.076,31.546,31.917,28.79
2015-04-22,31.46,32.442,32.499,30.335
2015-04-23,32.079,31.374,32.089,31.269
2015-04-24,31.345,30.325,31.345,29.934
2015-04-27,30.392,30.44,31.059,30.154
2015-04-28,30.506,29.248,30.697,29.076
2015-04-29,29.515,29.973,30.201,29.076
2015-04-30,30.259,30.058,31.04,29.973
2015-05-04,30.03,30.211,30.449,29.172
2015-05-05,30.211,28.981,30.459,28.933
2015-05-06,28.972,29.134,29.744,28.857
2015-05-07,29.153,28.676,29.343,28.266
2015-05-08,29.109,29.842,29.881,28.839
2015-05-11,30.112,32.089,32.311,29.996
2015-05-12,32.63,32.871,33.758,32.63
2015-05-13,32.794,33.517,35.224,32.311
2015-05-14,33.768,35.677,36.246,33.768
2015-05-15,35.301,39.246,39.246,34.8
2015-05-18,41.455,43.172,43.172,41.455
2015-05-19,46.316,41.484,46.316,40.143
2015-05-20,40.982,41.841,44.329,40.018
2015-05-21,40.654,42.333,43.297,39.979
2015-05-22,42.516,46.567,46.567,40.712
2015-05-25,46.683,49.267,51.09,43.885
2015-05-26,48.303,54.196,54.196,48.293
2015-05-27,55.942,59.617,59.617,55.093
2015-05-28,61.729,53.714,65.577,53.656
2015-05-29,51.119,51.303,56.395,48.341
2015-06-01,51.119,50.367,51.283,48.708
2015-06-02,50.155,50.087,50.155,47.261
2015-06-03,49.721,51.158,52.894,48.862
2015-06-04,50.926,51.544,53.251,46.046
2015-06-05,50.926,51.052,51.698,48.708
2015-06-08,50.926,48.303,50.926,47.068
