date,open,close,high,low
2016-10-11,16.691,20.035,20.035,16.691
2016-10-12,22.039,22.039,22.039,22.039
2016-10-13,24.242,24.242,24.242,24.242
2016-10-14,26.663,26.663,26.663,26.663
2016-10-17,29.332,29.332,29.332,29.332
2016-10-18,32.27,32.27,32.27,32.27
2016-10-19,35.495,35.495,35.495,35.495
2016-10-20,39.047,39.047,39.047,39.047
2016-10-21,42.957,42.957,42.957,42.957
2016-10-24,42.957,41.339,42.957,39.9
2016-10-25,40.833,45.477,45.477,40.486
2016-10-26,44.951,43.711,45.269,43.264
2016-10-27,44.753,45.457,47.174,44.346
2016-10-28,45.15,49.327,50.002,44.763
2016-10-31,47.601,47.611,48.097,46.142
2016-11-01,46.995,48.414,50.012,46.767
2016-11-02,47.482,49.853,52.364,46.787
2016-11-03,49.307,48.583,52.036,48.305
2016-11-04,47.759,49.595,49.734,47.74
2016-11-07,49.972,50.518,51.471,48.821
2016-11-08,50.459,50.091,50.746,49.417
2016-11-09,49.893,51.014,52.145,48.692
2016-11-10,51.401,56.115,56.115,51.064
2016-11-11,57.851,59.479,61.731,57.256
2016-11-14,57.643,57.315,59.042,55.122
2016-11-15,56.958,55.708,58.05,55.569
2016-11-16,55.817,51.977,55.966,51.6
2016-11-17,51.53,52.681,53.485,51.53
2016-11-18,52.592,52.84,54.547,52.493
2016-11-21,52.85,53.425,53.574,50.945
2016-11-22,53.445,54.1,54.725,53.088
2016-11-23,54.08,52.026,54.656,51.699
2016-11-24,51.649,50.23,52.393,49.665
2016-11-25,50.111,50.637,50.965,48.027
2016-11-28,50.439,49.218,50.439,49.119
2016-11-29,49.119,47.085,49.595,46.936
2016-11-30,47.035,46.837,47.323,45.993
2016-12-01,46.896,48.414,49.119,46.896
2016-12-02,48.127,47.521,49.337,47.432
2016-12-05,46.241,46.192,47.372,45.953
2016-12-06,46.618,46.886,47.601,46.44
2016-12-07,46.946,48.275,48.295,46.34
2016-12-08,47.938,46.757,48.474,46.688
2016-12-09,46.539,45.586,46.916,45.16
2016-12-12,45.447,42.004,45.447,41.538
2016-12-13,41.696,42.252,42.897,40.913
2016-12-14,41.875,41.181,42.232,41.081
2016-12-15,41.181,41.657,42.461,40.833
2016-12-16,41.875,42.431,42.818,41.478
2016-12-19,42.341,41.746,42.371,41.558
2016-12-20,41.567,42.054,42.222,40.982
2016-12-21,42.044,42.441,42.47,41.677
2016-12-22,42.52,42.857,42.907,41.925
2016-12-23,42.669,40.913,42.818,40.883
2016-12-26,40.188,40.684,41.061,39.047
2016-12-27,40.466,40.456,41.061,40.198
2016-12-28,40.337,40.198,40.684,40.139
2016-12-29,40.337,40.168,40.665,40.0
2016-12-30,40.188,40.02,40.436,39.851
2017-01-03,40.287,40.843,41.022,39.831
2017-01-04,40.843,40.942,41.061,40.367
2017-01-05,40.883,40.049,40.972,40.02
2017-01-06,40.069,38.045,40.069,38.025
2017-01-09,37.906,37.36,38.075,36.755
2017-01-10,37.311,36.695,37.638,36.646
2017-01-11,36.517,35.405,36.616,35.385
2017-01-12,35.247,35.108,35.872,34.929
2017-01-13,35.088,34.165,35.376,33.738
2017-01-16,34.105,32.438,34.125,30.99
2017-01-17,32.438,34.185,34.334,31.466
2017-01-18,33.758,32.637,34.076,32.567
2017-01-19,32.25,32.974,33.54,31.773
2017-01-20,32.984,33.818,34.215,32.756
2017-01-23,34.115,33.867,34.433,33.699
2017-01-24,33.867,33.024,33.937,32.766
2017-01-25,33.024,33.907,33.976,32.895
2017-01-26,33.808,34.016,34.234,33.54
2017-02-03,33.996,33.579,34.006,33.292
2017-02-06,33.728,34.79,34.979,33.579
2017-02-07,34.731,34.889,35.098,34.334
2017-02-08,34.869,35.405,35.574,34.482
2017-02-09,35.227,35.564,36.05,35.127
2017-02-10,35.336,34.631,35.574,34.602
2017-02-13,34.611,36.239,36.318,34.611
2017-02-14,36.517,36.279,36.566,35.822
2017-02-15,35.981,36.447,37.211,35.971
2017-02-16,36.169,36.378,36.447,35.931
2017-02-17,36.457,35.961,37.201,35.892
2017-02-20,35.038,35.366,35.693,34.731
2017-02-21,35.217,35.683,35.852,35.217
2017-02-22,35.723,36.03,37.013,35.643
2017-02-23,35.951,36.348,36.576,35.683
2017-02-24,36.467,37.618,37.678,36.239
2017-02-27,37.549,36.924,38.204,36.765
2017-02-28,36.933,37.36,37.4,36.378
2017-03-01,37.211,37.152,37.886,37.112
2017-03-02,37.132,36.626,37.42,36.616
2017-03-03,36.437,36.636,36.834,36.199
2017-03-06,36.636,37.727,37.747,36.447
2017-03-07,37.787,38.273,38.283,37.34
2017-03-08,37.916,38.402,38.779,37.916
2017-03-09,38.452,39.027,39.186,37.856
2017-03-10,38.898,38.799,39.355,38.491
2017-03-13,38.61,38.839,38.859,37.827
2017-03-14,38.61,38.164,38.898,38.005
2017-03-15,38.184,38.462,38.739,38.005
2017-03-16,38.511,39.265,39.563,38.402
2017-03-17,39.117,37.727,39.494,37.658
2017-03-20,37.658,38.075,38.104,37.112
2017-03-21,38.075,38.67,38.68,37.906
2017-03-22,38.333,38.591,38.859,37.827
2017-03-23,38.521,39.583,39.692,38.005
2017-03-24,39.573,39.186,39.752,38.918
2017-03-27,39.017,38.591,39.295,38.462
2017-03-28,38.412,37.836,38.898,37.817
