date,open,close,high,low
2015-01-05,24.337,26.77,26.77,24.337
2015-01-06,26.738,28.594,29.18,26.505
2015-01-07,28.634,28.096,29.276,27.935
2015-01-08,28.184,29.116,29.59,27.718
2015-01-09,28.915,28.401,29.204,28.289
2015-01-12,28.513,31.244,31.244,28.417
2015-01-13,31.79,31.566,32.072,30.658
2015-01-14,31.582,30.786,32.12,30.778
2015-01-15,30.481,30.706,31.212,29.606
2015-01-16,30.417,31.164,32.047,30.112
2015-01-19,29.734,29.019,30.762,28.915
2015-01-20,29.533,30.12,30.264,28.939
2015-01-21,30.835,31.863,33.132,30.835
2015-01-22,31.726,31.951,32.594,31.525
2015-01-23,31.959,30.923,32.288,30.658
2015-01-26,31.325,30.602,31.405,30.224
2015-01-27,30.594,30.963,31.807,30.441
2015-01-28,30.891,30.28,30.891,29.622
2015-01-29,30.128,30.441,30.489,29.678
2015-01-30,30.345,30.811,30.867,30.128
2015-02-02,30.529,31.309,31.469,29.839
2015-02-03,31.582,32.047,32.594,31.582
2015-02-04,32.248,32.136,32.553,31.413
2015-02-05,32.128,31.084,32.128,31.011
2015-02-06,30.77,30.023,31.019,29.863
2015-02-09,29.742,30.039,31.052,29.742
2015-02-10,30.104,31.325,31.517,30.048
2015-02-11,31.429,31.252,31.445,30.883
2015-02-12,31.252,31.204,31.405,30.65
2015-02-13,31.035,32.128,32.208,31.035
2015-02-16,32.128,32.28,32.441,31.566
2015-02-17,32.248,32.706,33.574,31.887
2015-02-25,32.441,31.702,32.57,31.092
2015-02-26,31.646,31.71,32.047,31.236
2015-02-27,31.71,31.895,32.288,31.341
2015-03-02,32.288,33.325,33.582,31.967
2015-03-03,33.333,31.831,33.373,31.493
2015-03-04,31.815,32.329,33.3,31.807
2015-03-05,32.304,31.485,32.69,31.325
2015-03-06,31.405,30.529,31.646,30.457
2015-03-09,30.28,31.156,31.75,30.28
2015-03-10,31.236,30.778,31.477,30.642
2015-03-11,30.778,31.043,31.317,30.778
2015-03-12,31.068,31.204,31.317,30.497
2015-03-13,31.204,30.722,31.252,30.602
2015-03-16,30.762,31.003,31.116,30.57
2015-03-17,31.333,31.847,32.401,31.035
2015-03-18,31.839,31.815,32.208,31.437
2015-03-19,31.831,32.57,32.57,31.566
2015-03-20,32.602,32.088,32.602,31.967
2015-03-23,32.064,32.24,32.513,31.654
2015-03-24,32.329,31.533,32.329,31.068
2015-03-25,31.558,32.73,32.754,31.244
2015-03-26,32.77,33.18,33.734,32.385
2015-03-27,33.196,33.59,33.895,33.003
2015-03-30,33.252,33.397,33.895,32.682
2015-03-31,33.517,34.521,35.244,32.69
2015-04-01,34.537,34.61,34.971,33.774
2015-04-02,34.618,34.224,34.746,33.734
2015-04-03,33.758,33.373,33.895,33.043
2015-04-07,33.493,33.71,34.136,33.317
2015-04-08,33.734,33.188,33.879,32.794
2015-04-09,33.132,32.104,33.164,31.726
2015-04-10,32.096,32.722,32.851,31.879
2015-04-13,32.754,33.461,33.774,32.409
2015-04-14,33.333,32.835,33.517,32.802
2015-04-15,32.835,32.055,32.851,31.807
2015-04-16,31.855,34.288,34.529,31.614
2015-04-17,34.561,33.967,34.698,33.582
2015-04-20,33.638,32.835,33.638,32.706
2015-04-21,32.835,35.622,36.12,32.69
2015-04-22,35.694,35.822,36.61,35.116
2015-04-23,35.903,35.196,36.425,34.939
2015-04-24,35.019,34.136,35.043,33.678
2015-04-27,34.216,33.975,34.666,33.638
2015-04-28,33.742,32.465,34.441,31.726
2015-04-29,32.441,32.73,32.907,31.911
2015-04-30,32.73,33.092,33.533,32.112
2015-05-04,32.77,32.77,32.987,32.272
2015-05-05,32.537,30.77,32.553,30.12
2015-05-06,30.77,30.168,31.317,30.16
2015-05-07,30.184,30.698,30.698,30.039
2015-05-08,30.754,30.907,31.003,30.441
2015-05-11,30.923,31.477,31.509,30.481
2015-05-12,31.405,31.164,31.469,30.883
2015-05-13,31.164,30.562,31.172,30.457
2015-05-14,30.545,30.722,30.907,30.28
2015-05-15,30.73,30.031,30.794,29.622
2015-05-18,29.807,30.216,30.578,29.718
2015-05-19,30.24,30.987,31.132,30.096
2015-05-20,31.003,30.867,31.718,30.794
2015-05-21,30.843,31.084,31.325,30.682
2015-05-22,31.469,31.983,32.104,31.068
2015-05-25,32.023,33.011,33.333,31.999
2015-05-26,33.172,33.148,33.469,32.65
2015-05-27,33.172,32.875,33.453,32.449
2015-05-28,32.851,30.762,32.851,30.762
2015-05-29,30.706,29.823,31.164,28.232
2015-06-01,29.71,31.244,31.268,29.405
2015-06-02,31.068,31.164,31.18,30.329
2015-06-03,31.084,31.638,31.999,30.682
2015-06-04,31.525,31.011,32.112,28.65
2015-06-05,31.204,32.393,32.441,31.204
2015-06-08,32.77,33.357,33.895,32.61
2015-06-09,33.397,32.545,33.445,32.208
2015-06-10,32.337,32.77,33.068,31.646
2015-06-11,32.786,32.529,32.931,31.734
2015-06-12,32.634,32.971,33.076,32.449
2015-06-15,33.011,31.726,33.252,31.574
2015-06-16,31.325,32.69,32.69,30.12
